label,centroid-0,centroid-1,area,axis_major_length,axis_minor_length,aspect_ratio,image_id,image_name,rice_count
19,376.8493150684931,729.4191780821918,365.0,27.4774117097515,16.98857577520803,1.6174052535851864,1,1.jpg,92
20,385.0026809651475,362.11796246648794,373.0,28.395961446822643,16.88468918321902,1.6817580198659619,1,1.jpg,92
21,384.3526570048309,168.12077294685992,207.0,19.218449606710355,13.975234262204054,1.3751790664923984,1,1.jpg,92
22,386.12969283276453,227.25597269624572,293.0,23.11145627594535,16.31004339362532,1.4170076509409115,1,1.jpg,92
23,395.7142857142857,571.8971428571429,350.0,22.88696304404406,19.739231013084286,1.1594657881491572,1,1.jpg,92
24,397.3628808864266,717.2686980609418,361.0,22.65751446412564,20.570960430207084,1.1014320182568915,1,1.jpg,92
25,414.7202572347267,920.3569131832797,311.0,23.703525355737423,16.779941105812217,1.4126107598510595,1,1.jpg,92
26,421.2511961722488,379.2248803827751,418.0,31.570443631704766,16.876566628964248,1.8706674364394882,1,1.jpg,92
27,420.1471861471861,182.77056277056278,231.0,18.75029102896809,15.707266552227114,1.1937335478851672,1,1.jpg,92
28,439.5398633257403,630.3097949886105,439.0,31.08265731821255,18.415290154452688,1.6878722549314262,1,1.jpg,92
29,437.8810572687225,404.6431718061674,227.0,19.616909803314616,14.81089495080786,1.3244918601117086,1,1.jpg,92
30,443.07531380753136,495.40585774058576,239.0,20.933522382750695,14.54119304205116,1.4396014358803837,1,1.jpg,92
31,450.8181818181818,450.5970515970516,407.0,25.878741643118744,20.354337666379458,1.2714116306454075,1,1.jpg,92
32,451.1828254847645,518.3573407202216,361.0,25.926058448071625,17.877657649892555,1.450193249909752,1,1.jpg,92
33,457.02403846153845,407.4254807692308,416.0,28.830266321478792,18.389648905836754,1.5677442494472122,1,1.jpg,92
34,471.16923076923075,784.85,260.0,22.682565363109088,14.845043327269902,1.5279554840666507,1,1.jpg,92
35,474.93023255813955,425.72868217054264,258.0,23.573678990912832,14.560845206477795,1.6189773777984693,1,1.jpg,92
36,478.12738853503186,120.4968152866242,314.0,22.671187560971443,18.087529426665608,1.2534153795237708,1,1.jpg,92
37,480.25252525252523,142.0580808080808,396.0,23.149019490590273,22.01143257364074,1.0516816392183317,1,1.jpg,92
38,495.7142857142857,791.0555555555555,252.0,19.640429850585658,16.34381327418474,1.2017042486411642,1,1.jpg,92
39,508.146408839779,432.04419889502765,362.0,30.606696582972084,15.337261471156651,1.9955776747062197,1,1.jpg,92
40,507.94191919191917,620.6363636363636,396.0,28.299849038870224,17.955595597698384,1.576101939080083,1,1.jpg,92
41,538.006993006993,964.0524475524476,286.0,22.65419283444676,16.769147000213422,1.3509448533165365,1,1.jpg,92
42,539.0383561643836,439.386301369863,365.0,26.36937554432269,17.70561125518254,1.4893230831894728,1,1.jpg,92
43,548.5114754098361,523.4360655737705,305.0,22.759503399773024,17.582306340793544,1.294454945706845,1,1.jpg,92
44,554.4562647754137,795.8676122931442,423.0,31.216799182658857,17.430698838554243,1.7909092155049864,1,1.jpg,92
45,562.0759493670886,653.9189873417722,395.0,29.595684141473722,17.22081317277885,1.7185996877462197,1,1.jpg,92
46,569.807881773399,430.3399014778325,203.0,17.45257350231518,15.218705378347908,1.1467843728117282,1,1.jpg,92
47,577.7675,490.295,400.0,27.709660170117584,18.561180815255234,1.4928824004205223,1,1.jpg,92
48,577.0585106382979,583.1702127659574,376.0,30.02828470568878,16.029120990138154,1.8733581663126475,1,1.jpg,92
49,577.4872881355932,80.15677966101696,236.0,19.929268042913673,15.257827282150872,1.3061668397719781,1,1.jpg,92
50,587.8022813688212,511.39923954372625,263.0,22.961959845602696,15.2646619510589,1.5042560339182514,1,1.jpg,92
51,593.3533123028391,215.3564668769716,317.0,21.438187832688573,19.254764883388,1.113396500166269,1,1.jpg,92
52,596.0855263157895,852.6030701754386,456.0,34.01053292206902,17.113044384081615,1.9874040035626437,1,1.jpg,92
53,607.046511627907,204.66511627906976,215.0,19.16586808025939,14.785082795026339,1.296297649865494,1,1.jpg,92
54,621.7713178294574,850.4728682170543,258.0,20.42379541393919,16.084223473076765,1.2698030121333737,1,1.jpg,92
55,625.5924276169266,366.260579064588,449.0,31.278845792855996,18.394852751993394,1.700412947826745,1,1.jpg,92
56,626.9643705463183,407.1971496437055,421.0,32.02784114804136,16.78388238148532,1.9082498566226844,1,1.jpg,92
57,634.077868852459,673.8934426229508,244.0,19.880039023911646,15.970683671413079,1.2447832186104948,1,1.jpg,92
58,643.2546728971963,339.3014018691589,428.0,25.642248891762623,21.65883988488812,1.183916083596602,1,1.jpg,92
59,641.9320652173913,360.2228260869565,368.0,28.541170195363076,16.46771120091978,1.7331595051150126,1,1.jpg,92
60,637.9180327868852,385.655737704918,244.0,19.439895912739985,16.321206035081904,1.1910820726700317,1,1.jpg,92
61,640.020920502092,693.1799163179917,239.0,20.7184456407853,14.687090562687331,1.4106568998369682,1,1.jpg,92
62,649.2005730659026,654.7134670487106,349.0,24.708547610839155,18.297141806809588,1.3504047720526193,1,1.jpg,92
63,653.8005780346821,114.85838150289017,346.0,24.606245247063434,18.365675579470825,1.3397952686569465,1,1.jpg,92
64,654.0267857142857,379.2767857142857,224.0,18.156164663312538,16.24286691243291,1.117793106426004,1,1.jpg,92
65,657.7368421052631,966.7129186602871,209.0,18.75049867606097,14.469296322934586,1.2958818630551132,1,1.jpg,92
66,675.1163636363636,747.2618181818182,275.0,22.75902964672021,15.446342773514408,1.4734251324361873,1,1.jpg,92
67,691.1985559566787,627.0036101083033,277.0,22.997180202200113,15.484490978306196,1.4851750848264376,1,1.jpg,92
68,694.2450331125827,646.0430463576159,302.0,22.906629915063807,17.05827483110476,1.3428456360249814,1,1.jpg,92
69,697.234375,81.91796875,256.0,21.638347223680693,15.06595025751131,1.4362417805602827,1,1.jpg,92
70,697.7203389830509,849.7118644067797,236.0,18.50735840567952,16.520649644523814,1.1202560918549742,1,1.jpg,92
71,720.7811447811448,297.27946127946126,297.0,23.996777869713522,16.22642787594558,1.4788700293850185,1,1.jpg,92
72,722.1694117647058,1000.5411764705882,425.0,29.534310191638816,18.457724662177398,1.6001056864911944,1,1.jpg,92
73,725.8177570093458,93.33644859813084,214.0,19.986509903010223,13.837192174174238,1.4444050246200297,1,1.jpg,92
74,730.8831168831168,106.44588744588745,231.0,18.551641355372777,16.07355108571541,1.1541719223364184,1,1.jpg,92
75,764.0735294117648,108.51960784313725,408.0,25.189164928981317,20.891915590473705,1.2056895797753975,1,1.jpg,92
76,763.2469635627531,131.09716599190284,247.0,20.99933854855506,15.001418773804893,1.3998235010426872,1,1.jpg,92
77,780.8640350877193,121.09649122807018,228.0,19.535683899973474,14.877866070780765,1.3130702889132995,1,1.jpg,92
78,788.2478873239437,732.7408450704226,355.0,27.838429471815086,16.610216896959628,1.675982297191477,1,1.jpg,92
79,811.1616161616162,131.96969696969697,396.0,31.026576511041426,16.455319107985144,1.885504395717577,1,1.jpg,92
80,814.1875,466.2734375,256.0,19.89391326733641,16.76971752443065,1.1862998430566485,1,1.jpg,92
81,831.076,841.108,250.0,22.205982465185258,14.352954495708705,1.5471366868629368,1,1.jpg,92
82,847.5502958579882,709.3293885601578,507.0,36.06188709733106,18.09302526920164,1.993137496951183,1,1.jpg,92
83,848.1672354948805,549.8600682593857,293.0,20.126792846936077,19.024536841088256,1.057938651282549,1,1.jpg,92
84,849.6943620178041,469.9940652818991,337.0,23.24311353031505,18.918727838160752,1.2285769809231901,1,1.jpg,92
85,850.5663082437276,743.6487455197133,279.0,21.111449745342757,17.66648124746276,1.1950002634720913,1,1.jpg,92
86,876.0594713656387,167.57929515418502,454.0,31.47304745596047,18.47117657123344,1.7039005249387214,1,1.jpg,92
87,932.5870307167236,213.93515358361773,293.0,21.860824248469683,17.091338301666536,1.2790586589897461,1,1.jpg,92
88,942.3123209169055,240.5730659025788,349.0,25.42393096972887,17.53295583875639,1.450065305790001,1,1.jpg,92
89,959.4827586206897,322.17816091954023,174.0,16.93104735785515,13.181295776264191,1.2844751870558286,1,1.jpg,92
90,982.3297491039426,444.89247311827955,279.0,23.389315805041175,15.48467044445504,1.5104819885538305,1,1.jpg,92
91,1001.0070921985815,532.1158392434988,423.0,27.67811676856806,19.666353228967395,1.4073842997897446,1,1.jpg,92
92,1060.4618644067796,448.4618644067797,236.0,18.53590966767792,16.408987487740948,1.1296193431511836,1,1.jpg,92
1,135.9159891598916,587.5663956639567,369.0,28.123529670679837,16.77542204795088,1.6764722574664004,2,2.jpg,137
2,137.3138832997988,692.4084507042254,497.0,31.16924394361936,20.463226117177662,1.5231832832778323,2,2.jpg,137
3,137.12252964426878,439.7312252964427,253.0,21.017828087838893,16.137291006952307,1.3024384377020866,2,2.jpg,137
4,158.1443298969072,785.4690721649484,194.0,17.622201391020027,14.11864794716858,1.248150775978097,2,2.jpg,137
5,161.84542586750788,444.1703470031546,317.0,25.75017891431035,16.60241142966126,1.5509902897783887,2,2.jpg,137
6,166.7598627787307,623.0240137221269,583.0,35.19783162264372,21.19327816487575,1.6608016630942037,2,2.jpg,137
7,166.64125560538116,801.6950672645739,223.0,19.723382707499717,14.411536747649679,1.3685828966655014,2,2.jpg,137
8,178.43847487001733,351.64298093587524,577.0,34.20877563648109,21.57778433287365,1.5853701709477273,2,2.jpg,137
9,190.3705772811918,326.8919925512104,537.0,32.47047367017983,21.258003177235086,1.527447023102905,2,2.jpg,137
10,184.30612244897958,766.1224489795918,196.0,18.08477120719106,13.886483649319583,1.302329060681765,2,2.jpg,137
11,189.6975945017182,824.3711340206186,291.0,21.19912586246659,17.65307511026649,1.2008743932742816,2,2.jpg,137
12,205.01785714285714,605.4107142857143,336.0,29.147517326670776,14.768178778702765,1.973670400625465,2,2.jpg,137
13,203.63878326996198,747.6045627376426,263.0,21.727210771746396,15.804664210583748,1.3747340963559704,2,2.jpg,137
14,211.5871710526316,308.00657894736844,608.0,35.867045940959486,21.733096399541434,1.6503421915395486,2,2.jpg,137
15,206.02640264026402,288.9306930693069,303.0,22.345535116990867,17.70965713459403,1.2617711877290452,2,2.jpg,137
16,215.87254901960785,623.7614379084968,306.0,20.650458570248347,19.29735916792687,1.0701183716666471,2,2.jpg,137
17,235.1214953271028,265.78504672897196,749.0,43.662702001905195,22.244429108420366,1.96286008461225,2,2.jpg,137
18,228.59459459459458,290.06306306306305,222.0,20.199227194554055,14.16380062608996,1.4261163177732632,2,2.jpg,137
19,238.0985691573927,427.9268680445151,629.0,34.70039813009747,23.25371245000525,1.4922519664205118,2,2.jpg,137
20,252.45863309352518,245.08273381294964,556.0,31.24050246615593,22.722169475731032,1.3748908307159275,2,2.jpg,137
21,252.82051282051282,446.1666666666667,234.0,18.584773040010884,16.383392414712734,1.1343665932899982,2,2.jpg,137
22,256.23943661971833,264.78169014084506,284.0,21.52526060768073,16.960524363297104,1.2691388630803067,2,2.jpg,137
23,258.31632653061223,361.36224489795916,588.0,33.074080170635455,22.844265401589027,1.4478066853633582,2,2.jpg,137
24,271.44013490725126,230.21753794266442,593.0,35.74501214733223,21.298227824518175,1.678309220928849,2,2.jpg,137
25,272.40625,586.9151785714286,224.0,19.237491442176793,15.076672058485363,1.2759773090209032,2,2.jpg,137
26,294.16149068322983,199.09937888198758,644.0,36.22472101412053,22.75746856607768,1.5917728682757433,2,2.jpg,137
27,290.5408970976253,593.7361477572559,379.0,26.854800887229274,18.077256414325458,1.4855573363415915,2,2.jpg,137
28,300.0336257309942,714.1812865497076,684.0,36.42991837484718,24.017808618848683,1.5167877699823844,2,2.jpg,137
29,298.2443064182195,221.3913043478261,483.0,32.08929349894918,19.238900883343543,1.6679379811520896,2,2.jpg,137
30,302.9674556213018,525.1849112426036,676.0,36.334339693920796,23.939463068024498,1.5177591740748735,2,2.jpg,137
31,319.6795977011494,392.76149425287355,696.0,39.48008915392897,22.64848309382905,1.7431670364133998,2,2.jpg,137
32,318.39285714285717,355.86857142857144,700.0,38.32358073302385,23.37343356321653,1.6396213517099523,2,2.jpg,137
33,322.3162705667276,195.90676416819014,547.0,32.79475530137421,21.316119166017195,1.5384955885242284,2,2.jpg,137
34,326.85221674876846,224.76847290640393,609.0,34.70633516380065,22.443004965994156,1.546421043723334,2,2.jpg,137
35,324.27597402597405,315.8198051948052,616.0,34.978891415022716,22.71817927254226,1.539687269626358,2,2.jpg,137
36,341.783185840708,279.688790560472,678.0,38.23907123063483,22.629822015236773,1.689764559566057,2,2.jpg,137
37,336.9304084720121,375.9909228441755,661.0,36.73829265630751,23.013078892121907,1.5964092778947614,2,2.jpg,137
38,350.73026315789474,681.6595394736842,608.0,36.48542394005845,21.395531841514135,1.7052824024343778,2,2.jpg,137
39,355.34009360374415,708.9641185647425,641.0,35.77995602207825,22.961304422653377,1.558271924080155,2,2.jpg,137
40,353.4,176.74754098360657,610.0,34.901054839141985,22.497261303774216,1.5513468225257652,2,2.jpg,137
41,361.61392405063293,463.29588607594934,632.0,35.67499320545012,22.725446471167956,1.5698258448172364,2,2.jpg,137
42,367.3008595988539,195.34527220630372,698.0,37.641361306312,23.781027977632235,1.582831547135658,2,2.jpg,137
43,365.70118343195264,558.1331360946746,676.0,35.910765810252755,24.056526521174906,1.4927660391305277,2,2.jpg,137
44,370.19891008174386,696.2452316076294,367.0,30.255441291062915,15.582580877535777,1.9416193972514455,2,2.jpg,137
45,380.2477064220183,781.5275229357799,218.0,19.345889078449208,14.349809474515547,1.3481634799964708,2,2.jpg,137
46,393.81865284974094,575.8160621761658,386.0,29.319450529492908,16.858654132402158,1.7391335215271562,2,2.jpg,137
47,398.90361445783134,141.96536144578315,664.0,35.28296720589554,24.158708166902976,1.4604658064553555,2,2.jpg,137
48,402.02755267423015,164.77795786061589,617.0,34.78994332034585,22.74365328705585,1.529655015456375,2,2.jpg,137
49,411.4129032258065,710.8225806451613,620.0,35.47008222528705,22.53162350507054,1.5742355280037776,2,2.jpg,137
50,421.1612403100775,294.67596899224804,645.0,34.995973931632584,23.59190844618659,1.4833888496752519,2,2.jpg,137
51,415.8181818181818,217.64335664335664,286.0,20.51427919766884,18.000358303418263,1.1396594918765137,2,2.jpg,137
52,423.9807692307692,152.34230769230768,520.0,38.71945645800762,17.16256830337609,2.2560409242707005,2,2.jpg,137
53,431.1134903640257,492.36830835117775,467.0,34.38761037341042,17.34120723018532,1.9829997944752622,2,2.jpg,137
54,423.38759689922483,786.3798449612403,129.0,14.025100569489275,11.875771537248392,1.1809843701943497,2,2.jpg,137
55,432.3463687150838,833.4357541899441,179.0,17.5898322989604,13.042600408813561,1.34864457605203,2,2.jpg,137
56,443.04288164665525,512.8336192109776,583.0,33.7104121856045,22.25534617476428,1.5147107540312859,2,2.jpg,137
57,452.5448634590377,302.80234070221064,769.0,38.67525164603407,25.569800026414455,1.512536336071508,2,2.jpg,137
58,467.916864608076,434.1710213776722,421.0,24.249430833885743,22.799015294992344,1.0636174641810945,2,2.jpg,137
59,472.63529411764705,196.17205882352943,680.0,37.08114985904539,23.467838255737437,1.5800837492980317,2,2.jpg,137
60,480.50462351387057,303.0092470277411,757.0,38.35769127850502,25.23996217790554,1.519720632231471,2,2.jpg,137
61,480.6741214057508,661.3130990415335,626.0,37.14858134420876,21.561404684359967,1.7229202775993202,2,2.jpg,137
62,489.5670588235294,409.38823529411764,425.0,23.65004090335578,23.217214467341684,1.018642479123537,2,2.jpg,137
63,490.5447284345048,839.7539936102237,626.0,37.29794850348831,21.59465616023166,1.7271841805092296,2,2.jpg,137
64,504.5738161559889,382.86072423398326,718.0,37.17687699218801,24.7447209236586,1.502416499538814,2,2.jpg,137
65,503.6666666666667,626.175,600.0,34.35877150304835,22.385867037564893,1.5348421146874576,2,2.jpg,137
66,502.59417040358744,876.8609865470852,446.0,24.873457307151043,23.089588454653075,1.077258581546458,2,2.jpg,137
67,505.62525458248473,542.7067209775968,491.0,30.926020200541195,20.42538656560832,1.5140971800559966,2,2.jpg,137
68,511.7946287519747,425.55608214849923,633.0,38.69996065532755,20.874602314931074,1.8539256495270546,2,2.jpg,137
69,507.08235294117645,685.2980392156862,255.0,21.68708880650152,14.997491214476163,1.4460477753484728,2,2.jpg,137
70,507.82758620689657,140.7969348659004,261.0,19.722193741904945,16.942523656713433,1.164064701428944,2,2.jpg,137
71,514.6026936026936,166.02020202020202,594.0,35.64159396977859,21.39463647646128,1.6659125762193736,2,2.jpg,137
72,522.172932330827,336.4010025062657,798.0,40.13269742526712,25.453667605903576,1.5766960599406497,2,2.jpg,137
73,536.0153846153846,92.1880341880342,585.0,34.65523033081536,21.71779473286976,1.5957066892415583,2,2.jpg,137
74,539.6197183098592,608.1001564945227,639.0,44.55711965825817,18.41601575620978,2.419476625568902,2,2.jpg,137
75,540.3840125391849,443.59247648902823,638.0,36.052824156672656,22.7496619669,1.5847630707273064,2,2.jpg,137
76,537.9383753501401,205.19747899159663,714.0,37.50471519721451,24.295452911018895,1.5436927780096958,2,2.jpg,137
77,541.2293291731669,580.811232449298,641.0,34.87983731324726,23.507844082582356,1.4837531332399274,2,2.jpg,137
78,536.6060606060606,254.0121212121212,330.0,23.758937614032615,17.94022751134051,1.3243387018929351,2,2.jpg,137
79,546.3918669131239,420.5083179297597,541.0,34.32033666052764,20.10315948194121,1.7072110824847113,2,2.jpg,137
80,564.2362093352192,234.3083451202263,707.0,39.623456233189295,22.78546442866167,1.7389795304478077,2,2.jpg,137
81,562.3398692810457,365.0065359477124,459.0,26.498503600562085,22.710790599452352,1.1667803234115977,2,2.jpg,137
82,566.2917981072555,686.1529968454258,634.0,37.53774631346738,21.582962449744105,1.739230487977448,2,2.jpg,137
83,576.2590120160214,281.415220293725,749.0,39.94927463661345,24.01488821340942,1.6635211574420987,2,2.jpg,137
84,584.5729537366548,688.5871886120997,281.0,22.859448156214274,15.671916000494948,1.4586249795808204,2,2.jpg,137
85,588.2485768500949,596.7324478178368,527.0,32.264503607030555,21.01473854732635,1.5353273862707888,2,2.jpg,137
86,593.5874015748032,111.29448818897637,635.0,37.1018395330463,21.853710231591737,1.6977364090520364,2,2.jpg,137
87,597.0059171597633,669.0961538461538,676.0,35.690494873437316,24.284406399640385,1.4696877611950128,2,2.jpg,137
88,597.0510638297873,454.8978723404255,235.0,20.12288342461523,14.956436876994935,1.3454329791320154,2,2.jpg,137
89,600.8770491803278,211.96448087431693,366.0,26.099972548606704,17.90486027795699,1.457703223785492,2,2.jpg,137
90,606.4535073409462,568.4812398042415,613.0,35.97958254418909,22.03616472724466,1.6327515695009,2,2.jpg,137
91,614.2755102040817,476.0051020408163,392.0,32.012171700041556,15.653317883322579,2.0450726126342897,2,2.jpg,137
92,629.5673981191222,460.8119122257053,638.0,35.96837421792466,22.697569552525735,1.584679546181727,2,2.jpg,137
93,628.0,565.5426470588235,680.0,36.64679905458278,23.72775902015979,1.5444694555202874,2,2.jpg,137
94,631.4038772213247,612.6155088852988,619.0,34.962442828890616,22.757832646533014,1.5362817440445886,2,2.jpg,137
95,643.2947368421053,952.3907894736842,760.0,37.95133043181319,25.548508701070634,1.485461671202077,2,2.jpg,137
96,646.9508196721312,397.34016393442624,732.0,38.08493245429971,24.541205908841615,1.5518769776744594,2,2.jpg,137
97,646.2806394316164,635.5364120781528,563.0,32.85506094420591,21.94282165397198,1.4973033761252237,2,2.jpg,137
98,652.35,420.95178571428573,560.0,35.92545153155622,19.944756448872095,1.8012479432200765,2,2.jpg,137
99,664.0253878702398,891.1495063469675,709.0,38.18082432573093,23.715295483824892,1.6099662073269256,2,2.jpg,137
100,658.4512987012987,829.6850649350649,308.0,25.27528398231606,15.969209263700657,1.582751128433697,2,2.jpg,137
101,696.9630872483222,846.0872483221476,298.0,22.858302299420085,17.11034233515556,1.3359348312075876,2,2.jpg,137
102,698.3632218844984,103.46200607902736,658.0,35.9270399614425,23.469079900581292,1.5308243916521265,2,2.jpg,137
103,698.4397163120567,799.2269503546099,423.0,24.48035422081852,22.556055380251227,1.08531185121367,2,2.jpg,137
104,701.3076923076923,627.6573426573426,286.0,21.329730756826798,17.178582989431412,1.2416466928587329,2,2.jpg,137
105,714.1937321937322,710.6467236467237,702.0,38.34864135584233,23.47607729132146,1.6335199820635666,2,2.jpg,137
106,728.0064239828694,813.5074946466809,467.0,34.57259476214451,17.319200015045823,1.996200444137722,2,2.jpg,137
107,732.287610619469,213.5995575221239,452.0,27.186023758475667,21.50128516490305,1.2643906422324895,2,2.jpg,137
108,740.243156199678,991.5942028985507,621.0,33.74810503857802,23.52461204822157,1.434587102622563,2,2.jpg,137
109,751.6697247706422,426.6671035386632,763.0,40.18064566020697,24.3433265589262,1.6505815490312907,2,2.jpg,137
110,747.8103448275862,517.8166144200627,638.0,37.17640350516985,21.99170954097321,1.6904735594068174,2,2.jpg,137
111,769.0457902511079,815.1816838995569,677.0,37.208510184283675,23.34796690975408,1.5936509730420714,2,2.jpg,137
112,773.9969278033794,565.0568356374808,651.0,37.33054619674991,22.55889692837755,1.6548037040672248,2,2.jpg,137
113,779.25,715.0849358974359,624.0,35.827544141057,22.263339158770773,1.6092619299177557,2,2.jpg,137
114,803.8344827586207,359.9954022988506,435.0,29.939636278427525,18.57418088729202,1.611895375634651,2,2.jpg,137
115,803.8030726256983,810.9329608938548,716.0,39.92750045398403,22.93314476951493,1.7410390443730042,2,2.jpg,137
116,818.2083333333334,347.8041666666667,480.0,33.12434810995523,18.912152355957524,1.7514848382405674,2,2.jpg,137
117,824.2780203784571,717.0116448326055,687.0,37.137101593771284,23.770830746151486,1.5622971696007641,2,2.jpg,137
118,836.7626865671642,331.12388059701493,670.0,35.572735650029436,24.13521245307899,1.4738936199209356,2,2.jpg,137
119,835.8289703315882,633.7539267015707,573.0,34.70047348774802,21.480876887836278,1.6154123348380367,2,2.jpg,137
120,862.2334437086092,276.3774834437086,604.0,36.756176019609974,21.01222996673444,1.749275354296074,2,2.jpg,137
121,860.8328075709779,197.98422712933754,317.0,27.007478611406192,15.210398484358462,1.775593100942043,2,2.jpg,137
122,883.661125319693,652.0434782608696,782.0,40.35077154971207,24.84208522831275,1.624290842691576,2,2.jpg,137
123,886.3377049180328,495.72786885245904,305.0,22.589685946365453,17.208692926117042,1.3126903968448331,2,2.jpg,137
124,931.8566721581549,926.4069192751235,607.0,35.30660963185358,21.909971388300193,1.611440243628393,2,2.jpg,137
125,929.9129411764706,969.3364705882353,425.0,27.132920837783416,20.17100857025683,1.3451444801720167,2,2.jpg,137
126,933.3862815884477,217.64620938628158,277.0,20.755172984290425,17.242657233307966,1.2037108146067688,2,2.jpg,137
127,941.9432132963989,690.8753462603878,722.0,37.60110856554126,24.579238608361145,1.5297914294525972,2,2.jpg,137
128,952.274834437086,544.2350993377484,302.0,23.609030322636368,16.888932125810253,1.3978995324728807,2,2.jpg,137
129,956.2608695652174,960.6146245059289,506.0,32.13434902609067,20.170752313883582,1.5931160388089496,2,2.jpg,137
130,972.6939890710382,496.32650273224044,732.0,38.975414688595734,24.042028059547835,1.621136727403385,2,2.jpg,137
131,1000.1895604395604,597.5260989010989,728.0,38.426988056598084,24.288795669129932,1.5820870075265698,2,2.jpg,137
132,1014.1787709497206,560.3351955307263,358.0,25.64248213834413,18.553196688180755,1.3821058747617103,2,2.jpg,137
133,1036.3784246575342,547.5051369863014,584.0,35.92918599384495,20.983534911302105,1.7122561163177923,2,2.jpg,137
134,1067.3795918367348,761.6408163265306,490.0,35.92255378156272,17.574345697266693,2.0440336385979756,2,2.jpg,137
135,1081.7116451016636,462.76524953789277,541.0,29.51081327840954,23.856192341188247,1.2370294830100972,2,2.jpg,137
136,1092.0349650349651,524.5547785547785,429.0,32.81210684039117,16.683735308496296,1.9667122639905108,2,2.jpg,137
137,1102.4152892561983,685.2603305785124,484.0,30.33296000456519,20.392876095128237,1.4874292308288772,2,2.jpg,137
1,148.03065774804907,573.1594202898551,1794.0,53.64799092905269,42.68366230762808,1.2568741300219954,3,3.jpg,77
2,189.4086188992731,505.54465212876426,1926.0,59.46890438485145,41.34547100695905,1.4383414419161402,3,3.jpg,77
3,204.86320754716982,449.3944575471698,1696.0,64.08461453630659,33.84406013819256,1.8935261985304173,3,3.jpg,77
4,246.52504638218923,823.3852813852814,1617.0,59.26408144620387,34.89747500485167,1.6982340824934925,3,3.jpg,77
5,260.6581904198699,790.0786516853933,1691.0,57.14724971211421,38.05463091204369,1.5017160419765891,3,3.jpg,77
6,262.1996596710153,435.0516165626773,1763.0,61.85570330777491,36.66240524935378,1.6871698102476567,3,3.jpg,77
7,272.13111726685133,543.5203139427516,2166.0,62.84100494411581,44.035290984126576,1.4270600588688773,3,3.jpg,77
8,277.5126777983921,608.8398268398269,1617.0,59.55875132148518,34.6160238574001,1.7205543758242154,3,3.jpg,77
9,283.4537764350453,382.96978851963746,1655.0,62.65390825385994,33.87006030184418,1.8498316122114646,3,3.jpg,77
10,308.1291428571429,703.7537142857143,1750.0,57.57645719903141,38.806920530508016,1.4836646766075587,3,3.jpg,77
11,308.35107118175534,284.98548721492745,1447.0,52.90743730734551,35.029059615423684,1.5103870297462905,3,3.jpg,77
12,322.44800950683305,763.2341057635175,1683.0,57.761126994914406,37.18865265878634,1.5531922472396302,3,3.jpg,77
13,343.5411499436302,538.9746335963923,1774.0,57.68153734170757,39.233181694449776,1.4702232867814449,3,3.jpg,77
14,351.8254326561324,734.961625282167,1329.0,50.52203964957645,33.795287721993475,1.494943320654064,3,3.jpg,77
15,373.3703943115708,687.1124757595346,1547.0,55.76290831936467,35.54029901001832,1.5690050413938799,3,3.jpg,77
16,396.0442536327609,714.7476882430648,1514.0,55.57738843288997,35.05189046065268,1.5855746352761795,3,3.jpg,77
