label,centroid-0,centroid-1,area,axis_major_length,axis_minor_length,aspect_ratio,image_id,image_name,rice_count
18,422.59101844426624,430.74178027265435,1247.0,49.6517005273757,32.14714103643941,1.5445137242871625,3,3.jpg,
19,431.6653963414634,889.4557926829268,1312.0,52.55893029700959,31.897964294764794,1.6477205194450526,3,3.jpg,
20,439.58784284655303,497.1578947368421,1349.0,51.548779581711536,33.549329803044266,1.5365069849184887,3,3.jpg,
21,461.0389016018307,961.2784134248665,1311.0,53.65193742613442,31.557739281912312,1.7001198009416871,3,3.jpg,
22,500.24750499001993,718.6626746506986,1503.0,65.06689798576113,29.896356153189366,2.1764156692660936,3,3.jpg,
23,516.1630662020906,994.41393728223,1435.0,61.904258039339545,29.655050403681667,2.087477754940998,3,3.jpg,
24,518.5660121868652,774.7041299932296,1477.0,56.41305764089126,33.51106740226322,1.683415719461127,3,3.jpg,
25,525.123010130246,733.9015918958032,1382.0,54.91720113598088,32.279070802500705,1.7013253408684357,3,3.jpg,
26,533.08,585.6384905660377,1325.0,54.93528967628491,30.85903057991589,1.7802014076242134,3,3.jpg,
27,548.927750410509,209.98440065681444,1218.0,48.39171892597609,32.31291644615276,1.4975967584547047,3,3.jpg,
28,554.0432357043236,791.6171548117155,1434.0,54.29040423583339,33.93933567191352,1.5996307282101987,3,3.jpg,
29,586.7523879500368,373.41440117560614,1361.0,54.482940500608315,32.084951451260615,1.6980839314459266,3,3.jpg,
30,585.2051048313582,764.1604375569735,1097.0,45.87530396039211,30.583948998719627,1.4999797430447142,3,3.jpg,
31,617.1220723917672,614.2845990063875,1409.0,55.32966031417931,32.71866324941013,1.6910733758408307,3,3.jpg,
32,616.0544435548438,857.742193755004,1249.0,58.419107982444174,27.606335907065912,2.116148560211196,3,3.jpg,
33,616.6407832545577,739.8885887913572,1481.0,56.27554007022066,33.78990773793253,1.6654540908096582,3,3.jpg,
34,637.1307958477508,343.6871972318339,1445.0,55.40000455394345,33.484152680158765,1.654514154296371,3,3.jpg,
35,642.45503875969,535.3643410852713,1290.0,52.16793521500581,31.749062876697625,1.6431330719148474,3,3.jpg,
36,655.9251523063533,379.0078328981723,1149.0,49.13047635991675,29.99859906633773,1.6377590250555212,3,3.jpg,
37,663.251695553881,506.8048229088169,1327.0,59.83861814217015,28.66859743660107,2.08725307453564,3,3.jpg,
38,684.0909090909091,595.954128440367,1199.0,55.82917407928137,27.57405632691758,2.0246993557049264,3,3.jpg,
39,684.8767772511849,206.85971563981042,1055.0,45.43914365501705,29.913245168687066,1.5190308974762243,3,3.jpg,
40,697.6093385214008,511.74708171206225,1285.0,50.60219422565288,32.51529522429901,1.556258181775245,3,3.jpg,
41,703.5386206896552,464.20344827586206,1450.0,64.8994237345123,28.690345347687973,2.2620649193315567,3,3.jpg,
42,698.0270727580372,287.47800338409473,1182.0,49.38622536486077,30.677624409917147,1.6098451661366484,3,3.jpg,
43,721.8124428179323,243.41720036596524,1093.0,58.30717692601563,24.05619065499195,2.423790938567249,3,3.jpg,
44,717.1208563535912,668.7907458563536,1448.0,56.60982565482447,32.77389432281166,1.7272840724155951,3,3.jpg,
45,723.9298519095869,719.0483242400624,1283.0,52.89170082171394,31.09748171962125,1.7008354984687208,3,3.jpg,
46,728.9316666666666,951.7983333333333,1200.0,55.144692025645234,27.8690542688693,1.9787069734635299,3,3.jpg,
47,731.3582453290009,466.4411047928513,1231.0,60.946894920257236,26.633793239481655,2.2883295057615074,3,3.jpg,
48,729.6347607052896,602.1771620486986,1191.0,50.73691168945217,30.306174728408,1.6741443664248752,3,3.jpg,
49,735.50390625,535.575,1280.0,54.03278899681017,30.408756454113107,1.776882559414943,3,3.jpg,
50,746.1063174114022,490.3020030816641,1298.0,55.26636696439146,30.110442800284396,1.8354551386361366,3,3.jpg,
51,750.3536280233528,707.7806505421185,1199.0,60.68783210978112,25.3965615102314,2.3896082186296,3,3.jpg,
52,753.9915373765867,903.0141043723554,1418.0,55.21491329668714,32.95982286860956,1.6752187509257825,3,3.jpg,
53,770.4659763313609,290.8639053254438,1352.0,63.45811665073126,27.846067025499753,2.27888974743256,3,3.jpg,
54,771.3014537107881,333.14919663351185,1307.0,53.06868539180761,31.61354688107213,1.6786691348316012,3,3.jpg,
55,770.3954716981132,527.434716981132,1325.0,53.27319197329021,31.975796401835165,1.6660473848348853,3,3.jpg,
56,778.4364051789794,775.8377760853008,1313.0,59.62888601933759,28.266090435027127,2.1095554815548856,3,3.jpg,
57,789.1587837837837,490.6141891891892,1480.0,55.24460394296275,34.391625055711174,1.6063388645774,3,3.jpg,
58,792.311381531854,616.1417322834645,1397.0,55.37084574376716,32.394388577579356,1.7092727529387655,3,3.jpg,
59,795.8892935178442,373.92716678805533,1373.0,55.62251376262774,31.79022310642395,1.7496735891541422,3,3.jpg,
60,793.9310344827586,708.1618578465869,1421.0,54.98614293603605,33.24827118736419,1.6538045730610262,3,3.jpg,
61,819.599565532223,567.4909485879797,1381.0,62.271212321222876,28.43550423993756,2.1899106059727678,3,3.jpg,
62,816.2703435804701,775.0433996383364,1106.0,44.301293733862735,32.30707977664945,1.37125651838958,3,3.jpg,
63,833.8785478547854,523.0950495049505,1515.0,59.29545161968263,32.7714590257037,1.8093625789799386,3,3.jpg,
64,835.7371252882398,606.8554957724828,1301.0,62.29787159492573,26.903328649186758,2.315619468775619,3,3.jpg,
65,846.1912798874824,814.5253164556962,1422.0,56.54822516182575,32.16287938396852,1.7581829190956086,3,3.jpg,
66,847.1342905405405,776.4425675675676,1184.0,60.46939301195979,25.377482050695523,2.3827971936365726,3,3.jpg,
67,857.0973201692525,912.1939351198872,1418.0,62.794801505251044,28.960219058822958,2.168312379740792,3,3.jpg,
68,854.2449768160742,857.5857805255023,1294.0,60.789912069118145,27.284920900360245,2.227967319059207,3,3.jpg,
69,871.8721920991479,734.3315259488768,1291.0,53.15700465690816,31.125144248764645,1.7078476562889489,3,3.jpg,
70,872.5631578947368,475.8699248120301,1330.0,52.26850337679807,33.04760516486006,1.5816124380587746,3,3.jpg,
71,874.8614564831261,510.54351687388987,1126.0,46.870340943696434,30.90762581569468,1.5164652640480718,3,3.jpg,
72,871.4960058097313,771.3151779230211,1377.0,61.176869251000575,29.11846940555731,2.100964456576995,3,3.jpg,
73,892.5261044176707,448.3868808567604,1494.0,55.329905747507595,34.589469600845455,1.599617062244724,3,3.jpg,
74,884.1876332622601,855.498223169865,1407.0,62.61298438166962,28.825338874914152,2.1721508514912853,3,3.jpg,
75,901.4256233877902,542.6440240756664,1163.0,52.276155750644705,28.52035816594225,1.8329417690508032,3,3.jpg,
76,951.8731707317073,502.7910569105691,1230.0,59.02191691890176,26.683764555064766,2.21190367637609,3,3.jpg,
77,960.7633087633087,427.0638820638821,1221.0,57.35246570188017,27.324363052936086,2.0989497757283484,3,3.jpg,
总计,,,107264.0,56.070983648304946,31.93127549574353,1.782586215568921,3,3.jpg,77
